Player_ID,Player_Name,K/D_Ratio,Avg_Damage,Survival_Time,Tier,Games_Played,Win_Rate (%),Headshot_Rate (%),Assists,Drills,Opinions,Timestamp,Date,Promotion_Ready,Season,Tier_Stage,Tier_Points
0dcd86a8-ec04-44ec-b62b-2918981e638d,Player_b00247ce,1.39,185.9,11.72,Silver,242.0,5.68,18.13,20.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,1.0,5.0
919bb043-1630-495d-8b21-45ebbf813fad,Player_8b3e3086,1.36,168.1,12.15,Silver,368.0,7.18,19.86,26.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,1.0,99.0
6b34a079-758f-431b-8507-9715e1a19a8f,Player_e9eaeef6,1.17,111.7,14.34,Silver,465.0,5.77,18.94,23.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,1.0,81.0
f6dc0110-1617-4345-9196-f506bc6e23a4,Player_f5456003,1.69,177.8,11.86,Silver,360.0,5.46,11.82,29.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,4.0,80.0
89076e5f-7ce4-45ed-a3de-ee1ac8139605,Player_60a6d6fe,1.14,112.4,10.57,Silver,247.0,3.79,14.17,12.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,2.0,88.0
a48430a1-8976-48db-b83c-14736b19fc2b,Player_2940e371,1.19,118.6,13.61,Silver,156.0,4.73,12.39,24.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,39.0
f7e50c9f-65e9-42d7-bf21-b43ae018825d,Player_9012a23f,1.18,196.5,12.81,Silver,122.0,6.7,16.52,21.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,1.0,37.0
1c256080-ea0e-453e-91ae-c89b3d8b69aa,Player_ff738447,1.06,145.2,13.64,Silver,111.0,9.7,10.24,6.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,3.0
ec8a9401-2ba9-4e49-a457-b1756b890948,Player_a3c44964,1.45,127.0,8.69,Silver,110.0,5.75,18.99,25.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,3.0,7.0
eb9e10ad-a017-4f5c-8e53-e941174b1d46,Player_23ee525a,1.84,163.0,10.28,Silver,210.0,8.69,13.37,15.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,4.0,27.0
1f43dd22-7237-41c2-8adc-e18d8ea2f1d0,Player_4e551167,1.3,114.7,11.22,Silver,228.0,6.24,17.53,14.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,1.0,92.0
dcde5729-9dbb-4de9-94a6-f56c5b98c871,Player_cdaf6df5,1.92,158.4,12.83,Silver,181.0,4.79,13.54,27.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,5.0,1.0
2a910c34-7047-42de-8d95-bfa63ef6feb2,Player_c7141d22,1.16,110.1,15.86,Silver,304.0,8.12,17.04,27.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,3.0,75.0
eb20e291-1aa1-4033-9115-a39275c1450c,Player_2ec50336,1.55,140.6,11.38,Silver,215.0,3.6,16.65,24.0,"2v2 TDM, 4v4 Erangle Hill Survival",Excellent stats! Keep pushing.,,,0,S2025_3,2.0,62.0
a007fac3-bf6b-42b0-a6f6-17e6fab105ae,Player_ff3ccceb,1.82,126.9,8.46,Silver,391.0,5.89,10.11,26.0,"4v4 Erangle Hill Survival, 2v2 TDM",Survive longer in matches. Aim for more headshots.,,,0,S2025_3,5.0,90.0
5080ecd4-69fb-4c54-9283-466a919054e0,Player_207e3520,1.43,109.3,13.74,Silver,141.0,8.24,19.71,19.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,4.0,41.0
784f1cf1-7c9b-4f9d-899b-261db2438dcf,Player_fc29b4b2,1.39,179.9,13.21,Silver,466.0,6.35,13.72,13.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,1.0,88.0
7abea07e-8126-4fcb-9278-dcfdc070e92f,Player_e10aa2b1,1.07,168.5,10.49,Silver,357.0,5.28,12.78,29.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,68.0
6578aae8-0708-4839-a48d-ee813040b1a1,Player_26b6b326,1.63,179.2,11.95,Silver,127.0,6.76,12.32,28.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,3.0,66.0
c1e8ed39-7102-4dde-b62b-e367b6de329c,Player_559ecc8c,1.14,168.3,14.03,Silver,264.0,4.86,12.23,29.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,97.0
cd1e6809-ee2a-4e20-859b-7b46043001e4,Player_75614d68,1.04,164.1,12.78,Silver,240.0,4.57,14.26,5.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,78.0
9a46e977-5567-4432-ac1b-51b0ba408b93,Player_67ea5626,1.98,196.9,13.73,Silver,72.0,4.55,10.82,8.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,2.0,24.0
c6b32ef0-3433-4f51-91a1-33867ef46677,Player_295d54c0,1.06,169.7,8.38,Silver,206.0,3.02,10.95,10.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Survive longer in matches. Aim for more headshots.,,,0,S2025_3,2.0,80.0
a4a61469-8593-4ecf-9d5f-3244c758cab6,Player_c71a60ec,1.95,179.0,14.73,Silver,225.0,4.24,15.3,17.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,40.0
7e6e502a-085e-4b23-a888-e3a1c0708810,Player_a2e20403,1.75,135.3,14.12,Silver,215.0,3.51,18.89,28.0,"2v2 TDM, 4v4 Erangle Hill Survival",Excellent stats! Keep pushing.,,,0,S2025_3,1.0,13.0
02ac95d7-fea1-4f62-b162-263087e09706,Player_6e3f2691,1.14,173.7,9.12,Silver,62.0,9.17,17.63,25.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,5.0,17.0
98d8f3b1-eef9-4402-bfba-85ad1875a944,Player_df16facf,1.61,169.6,11.13,Silver,385.0,6.97,12.71,13.0,"2v2 TDM, 4v4 Erangle Hill Survival",Aim for more headshots.,,,0,S2025_3,4.0,30.0
4f48a121-bf0b-435f-ab71-84c0ac3019ca,Player_018750e7,1.85,101.2,9.85,Silver,309.0,8.46,12.68,9.0,"2v2 TDM, 4v4 Erangle Hill Survival",Survive longer in matches. Aim for more headshots.,,,0,S2025_3,3.0,20.0
da3b73f1-70e5-4e39-a35a-e738c9f1df4b,Player_8935226e,1.3,102.5,12.03,Silver,410.0,6.15,17.0,25.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,1.0,57.0
77b5cef4-8cd4-459a-af47-e3e6571dcec9,Player_35ec2bc5,1.31,183.3,8.68,Silver,270.0,5.15,10.5,28.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches. Aim for more headshots.,,,0,S2025_3,2.0,36.0
910c3a12-a140-425a-ad78-3f9befc82d4c,Player_714e46b4,1.35,180.1,13.45,Silver,500.0,3.97,16.76,6.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,4.0,84.0
070cf94c-6be4-4f86-978a-cce5d5aa005d,Player_c037c04b,1.23,123.9,15.32,Silver,86.0,4.01,19.64,24.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,1.0,29.0
25c5db71-8739-497a-8bb5-5dd61cc3502f,Player_a4348018,1.57,179.9,14.57,Silver,109.0,6.08,13.69,25.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,4.0,30.0
fe404364-afec-4a98-bc39-f88fc40081ae,Player_57bbe473,1.61,183.6,11.91,Silver,453.0,7.93,10.21,23.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,5.0,73.0
536d67c0-899a-4c07-aa11-6d889180d383,Player_6a4d346e,1.2,164.8,9.9,Silver,284.0,3.32,19.17,28.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,4.0,65.0
54399fce-8ff9-4f71-a14d-ee10d0fd7f5b,Player_a2c9571d,1.16,136.0,9.96,Silver,348.0,4.16,18.02,15.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,1.0,50.0
c4b4b444-6e57-499c-a822-751eb76c000e,Player_da88d520,1.66,121.4,14.66,Silver,457.0,9.92,14.71,25.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,2.0,85.0
be02a0ce-055e-4642-9fbf-5812b19117c3,Player_f3250d77,1.65,143.6,14.69,Silver,500.0,3.35,10.36,30.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,5.0,10.0
f27a44ad-3475-4ba9-bffa-118a08afdb0d,Player_d9339d6e,1.11,171.6,15.61,Silver,214.0,9.61,13.37,21.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,96.0
f4417e8d-25c0-4722-ab13-06450ae8f6f1,Player_73031d71,1.43,192.3,13.56,Silver,349.0,5.84,14.42,13.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,2.0,75.0
70f1aa09-cff7-462a-adb6-b75fbbde1dc1,Player_d6055c2f,1.25,150.7,8.29,Silver,117.0,8.23,16.69,27.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,4.0,91.0
5f5a4f39-04dc-4057-b39e-012d9be69ebc,Player_a05ed76a,1.15,113.6,14.65,Silver,221.0,6.96,10.34,18.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,4.0,83.0
f225b726-117d-4c5b-a2de-254f3793b633,Player_e4a5c0c2,1.87,166.7,10.26,Silver,380.0,9.89,14.1,6.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,4.0,63.0
451b582a-4ada-4804-b3b3-0f0cbfec2118,Player_b71803ab,1.12,163.7,14.85,Silver,356.0,3.77,17.07,17.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,5.0,77.0
d57a281c-8204-4da9-8ecb-3c4b74449b72,Player_0947eabf,1.95,168.6,11.66,Silver,231.0,3.8,16.45,28.0,"2v2 TDM, 4v4 Erangle Hill Survival",Excellent stats! Keep pushing.,,,0,S2025_3,1.0,22.0
3ae17e09-86d3-4ca6-a95c-158ddeb6080e,Player_ba1bd705,1.29,186.6,13.8,Silver,414.0,9.47,16.86,20.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,2.0,54.0
bafcb19d-e2aa-4ee2-8011-b4a1cf9ec64f,Player_14eca67d,1.16,125.2,15.55,Silver,160.0,7.74,18.13,27.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,5.0,73.0
57def744-8056-40d7-a3c7-c3f6bfdd3f12,Player_7f6aff28,1.96,191.7,8.47,Silver,457.0,7.04,19.77,11.0,"4v4 Erangle Hill Survival, 2v2 TDM",Survive longer in matches.,,,0,S2025_3,1.0,44.0
4e6e7bfd-5fa2-4583-8682-50b583fc2dc6,Player_ce22a741,1.91,150.7,15.96,Silver,180.0,8.25,18.68,26.0,"2v2 TDM, 4v4 Erangle Hill Survival",Excellent stats! Keep pushing.,,,1,S2025_3,4.0,85.0
5701fc06-df84-45ea-bd2f-4f14b07bd267,Player_95fe7ff6,1.68,162.6,12.79,Silver,273.0,7.86,15.46,6.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,5.0,64.0
781a94ca-7ff5-4025-9ad7-2cc0ce64ed45,Player_dd3b0fd7,1.81,111.3,14.25,Silver,242.0,8.53,11.86,17.0,"2v2 TDM, 4v4 Erangle Hill Survival",Aim for more headshots.,,,0,S2025_3,3.0,30.0
ef18b1c8-00eb-4bb8-8e29-322da0f5c07a,Player_9b80ca01,1.08,164.6,15.75,Silver,353.0,3.64,16.07,16.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,3.0,20.0
44a72054-678b-4b2c-bb4a-4c0d9d45da8a,Player_71c68bb4,1.5,119.9,10.75,Silver,201.0,5.89,18.74,8.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,30.0
2213f960-2fc0-4ec5-bdbf-c143c188f83a,Player_9f12fa6f,1.44,135.4,12.67,Silver,474.0,8.9,16.1,30.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,2.0,62.0
7a04212a-0416-4957-9b44-52944c63bf23,Player_e85821b5,1.04,124.9,11.78,Silver,196.0,7.28,17.65,9.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,4.0,83.0
412818a2-2256-416d-89de-ffbc01fcb253,Player_3821667a,1.43,156.3,12.25,Silver,101.0,3.18,15.58,13.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,2.0,25.0
e07e49c4-00f8-4692-a4a3-3e8c123dc443,Player_baf455fa,1.24,116.3,9.75,Silver,351.0,4.97,15.25,29.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,1.0,13.0
ba73b747-02a9-4477-9931-cc798221cd76,Player_55b86185,1.68,173.4,8.53,Silver,380.0,3.16,18.86,9.0,"4v4 Erangle Hill Survival, 2v2 TDM",Survive longer in matches.,,,0,S2025_3,4.0,62.0
988618c4-f05a-496d-beed-08a0c8069bca,Player_6cabfa72,1.0,132.7,14.75,Silver,179.0,8.38,16.49,27.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,2.0,76.0
840b7246-ee9f-48e2-b309-1097e01db173,Player_b6df11aa,1.39,122.4,13.89,Silver,428.0,4.81,15.44,8.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,4.0,52.0
7cf608fa-0c07-435b-a5d8-15ed18b4536f,Player_289e7f94,1.27,109.8,8.0,Silver,340.0,8.69,19.77,17.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,4.0,99.0
baab5f19-a9d3-4aaf-a520-400fbd9af01b,Player_867e9548,1.16,137.5,12.72,Silver,402.0,5.79,11.13,17.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,2.0,15.0
c852ab64-de2a-4896-9fc7-87fdf66d03a7,Player_24df6ef8,1.65,166.1,11.99,Silver,152.0,8.69,19.37,9.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,3.0,49.0
1446ecce-1c2c-433d-b23a-bd075a2e9ac5,Player_b79c1406,1.17,152.9,11.37,Silver,132.0,3.36,17.84,5.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,4.0,24.0
a65edd51-f3d4-411b-a5df-cf983b5ab329,Player_15acb963,1.89,101.3,8.49,Silver,500.0,7.53,15.46,14.0,"4v4 Erangle Hill Survival, 2v2 TDM",Survive longer in matches.,,,0,S2025_3,4.0,59.0
69fc757c-ba73-4da7-a5c9-00a939d77067,Player_654be3b7,1.13,145.3,8.52,Silver,54.0,8.32,10.91,13.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches. Aim for more headshots.,,,0,S2025_3,5.0,1.0
58a2ebd6-de82-470a-bbf4-62e10284dbaa,Player_c711d40c,1.83,195.5,13.96,Silver,360.0,4.03,13.48,30.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,4.0,45.0
5b2d08c7-d415-4387-b50c-0c092d84841d,Player_6abdbea3,1.25,142.4,12.56,Silver,418.0,3.43,12.49,23.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,1.0,87.0
e611b01c-7c48-4acc-87cc-e84a500acbe7,Player_b5be9cae,1.07,120.1,10.31,Silver,412.0,7.57,10.51,13.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,8.0
d5dc10d1-edb6-4dce-9e27-b7d48b62ea33,Player_afaebc58,1.02,149.2,13.28,Silver,453.0,5.97,11.9,20.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,2.0,9.0
23005f3b-16b2-4e5e-8f97-7eeebff6e201,Player_6a020aa4,1.32,166.8,14.7,Silver,109.0,5.47,14.34,11.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,1.0,91.0
2a9da54b-cea3-4c9e-93c4-c7844b204a3e,Player_9c4daed2,1.8,155.6,10.47,Silver,338.0,7.58,16.19,19.0,"2v2 TDM, 4v4 Erangle Hill Survival",Excellent stats! Keep pushing.,,,0,S2025_3,5.0,0.0
27ae6077-98cc-4173-b652-cca4847ab20e,Player_6b934060,1.44,182.7,11.35,Silver,383.0,6.04,18.02,28.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,2.0,41.0
3e39b46d-b417-4a5f-8eef-3385ea959618,Player_7735c906,1.31,152.2,10.17,Silver,467.0,5.04,16.11,7.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency.,,,0,S2025_3,4.0,42.0
5e635812-e9b7-4579-b1d8-a0c1530203ee,Player_bf04ec39,1.0,115.2,10.83,Silver,490.0,7.29,12.12,21.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,4.0,91.0
bb3b5742-78a4-4df9-8cef-5642b346a313,Player_57cfecb1,1.86,143.3,11.16,Silver,171.0,3.17,16.71,12.0,"2v2 TDM, 4v4 Erangle Hill Survival",Excellent stats! Keep pushing.,,,0,S2025_3,3.0,15.0
3f3053fc-5f46-4fa3-aa4d-6c63e3a6134b,Player_b73aba0e,1.52,155.6,13.62,Silver,238.0,9.38,12.01,15.0,"2v2 TDM, 4v4 Erangle Hill Survival",Aim for more headshots.,,,0,S2025_3,3.0,21.0
80931458-41ea-41d3-bc1b-53091eab25e7,Player_2b748ee2,1.92,105.7,12.63,Silver,238.0,8.99,16.36,25.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,5.0,10.0
01f3ce22-3d70-4045-ad32-6087531a0c5a,Player_3efa7eff,1.71,160.5,15.22,Silver,262.0,7.72,10.04,20.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,4.0,35.0
e8e0f873-a19d-4008-97e3-93d83c763cca,Player_48ef66b1,1.73,169.1,15.64,Silver,320.0,4.51,13.1,18.0,"2v2 TDM, 4v4 Erangle Hill Survival",Aim for more headshots.,,,0,S2025_3,1.0,4.0
64b3696d-7f3b-4369-884e-c8e477a2f9f9,Player_839752ba,1.45,141.8,15.0,Silver,397.0,6.52,14.55,16.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,4.0,9.0
fafb2a4d-4c0f-49d8-beb7-970c8e5254bd,Player_e92937f8,1.72,106.9,15.58,Silver,298.0,9.22,19.96,5.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,2.0,69.0
5e9e1840-61b9-4498-8a2b-697a67d9c96d,Player_fe3f23e2,1.96,144.3,10.41,Silver,53.0,3.3,14.69,11.0,"2v2 TDM, 4v4 Erangle Hill Survival",Aim for more headshots.,,,0,S2025_3,4.0,13.0
7f864e06-97fb-4790-883c-3a758ca39343,Player_e895fcb3,1.49,180.0,12.45,Silver,378.0,5.65,11.97,25.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,2.0,61.0
f1732af2-c795-4ab2-a74a-5df89ed6d82d,Player_375a9869,1.28,110.3,9.55,Silver,132.0,8.0,14.3,8.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches. Aim for more headshots.,,,0,S2025_3,3.0,3.0
b74a6683-ce94-4e90-b571-441f14b1ddcf,Player_bcdb0ede,1.52,118.9,10.12,Silver,365.0,8.64,12.99,26.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,2.0,11.0
50fa01de-e135-4ead-a247-0c33f2ed5ec8,Player_8e919ad3,1.01,171.7,11.31,Silver,75.0,6.87,10.31,23.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,32.0
fd64cdb7-c703-475c-8ce5-2247eaee415c,Player_33239970,1.98,140.9,8.64,Silver,359.0,7.84,18.9,16.0,"2v2 TDM, 4v4 Erangle Hill Survival",Survive longer in matches.,,,0,S2025_3,5.0,12.0
aca9eb3e-eca6-4f91-b2e9-8386c9c4692e,Player_ea139d88,1.81,106.0,8.77,Silver,334.0,6.44,12.95,26.0,"2v2 TDM, 4v4 Erangle Hill Survival",Survive longer in matches. Aim for more headshots.,,,0,S2025_3,1.0,63.0
3bedb7a1-3af2-43bb-9c0e-eef0608493a8,Player_f934f725,1.18,161.5,10.48,Silver,449.0,3.91,11.6,27.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,3.0,41.0
1ff6be77-098d-4e7d-9dea-c3b64e3dadcc,Player_5c2cc846,1.07,145.4,8.65,Silver,75.0,7.34,19.8,18.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,5.0,7.0
921cc7ae-5607-4586-b420-ce0a46d018ad,Player_b7511c4c,1.98,176.0,10.09,Silver,301.0,7.71,19.1,24.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,5.0,27.0
d3a035f7-e0bb-45fe-8ea2-c0bee3d40c21,Player_e7e6cd36,1.97,104.6,9.17,Silver,396.0,6.19,10.11,12.0,"4v4 Erangle Hill Survival, 2v2 TDM",Survive longer in matches. Aim for more headshots.,,,0,S2025_3,3.0,83.0
8b6662ee-2af0-4165-a381-a5529eb2f2aa,Player_619d2057,1.31,156.2,15.2,Silver,205.0,7.98,11.79,21.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,5.0,19.0
e4983384-9b62-40d1-bcf5-9562081d6b35,Player_1d6f5d9c,1.28,102.3,8.73,Silver,176.0,7.82,10.59,27.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Survive longer in matches. Aim for more headshots.,,,0,S2025_3,4.0,94.0
f5d01283-c17d-48fa-9f47-43a7cf5e89a9,Player_2eb3f723,1.27,161.6,12.15,Silver,169.0,7.6,17.28,27.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,4.0,17.0
9b843447-91bf-4c9c-a4cc-f603e40daa66,Player_cab47c8f,1.39,119.6,8.62,Silver,370.0,7.28,12.03,16.0,"2v2 TDM, 4v4 Erangle Hill Survival",Work on kill consistency. Survive longer in matches. Aim for more headshots.,,,0,S2025_3,4.0,0.0
f10f2561-3ad0-4a82-9e4c-060a987d7373,Player_b4b3e448,1.97,119.0,14.36,Silver,195.0,5.78,11.17,10.0,"2v2 TDM, 4v4 Erangle Hill Survival",Aim for more headshots.,,,0,S2025_3,5.0,78.0
59ed622f-99de-433e-bf5b-4e21bcdfd876,Player_897c823a,1.52,102.2,12.0,Silver,250.0,5.34,11.46,25.0,"4v4 Erangle Hill Survival, 2v2 TDM",Aim for more headshots.,,,0,S2025_3,3.0,49.0
93d9d1e4-f6b8-4785-9f58-66908d8f21b7,Player_1630bfd7,1.65,126.5,12.49,Silver,464.0,4.12,17.12,22.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,3.0,48.0
3adbc468-1b3d-4713-acbf-10aed70fb974,Player_362ea629,1.15,163.4,13.78,Silver,203.0,7.63,19.25,17.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency.,,,0,S2025_3,4.0,84.0
98550501-2dc4-48c3-bf81-e4eec56e2738,Player_82670d69,1.86,163.2,14.98,Silver,458.0,6.83,18.82,21.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,3.0,92.0
ae927c09-71d5-462f-bc12-d80a443ef700,Player_7344fbe0,1.76,183.6,11.35,Silver,437.0,7.25,18.26,9.0,"2v2 TDM, 4v4 Erangle Hill Survival",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,12.0
e5554126-cb57-4132-b865-85b0480eb5cb,Player_8151be32,1.25,175.2,12.46,Silver,310.0,6.78,14.79,16.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,2.0,6.0
92081043-9e07-4aee-943c-0a40484937fc,Player_7626aa54,1.6,195.2,14.87,Silver,324.0,8.25,19.39,27.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,2.0,9.0
46e4ba50-0f04-4a03-9ea3-53a2d0842e92,Player_b0f56fe6,1.98,139.7,15.15,Silver,96.0,6.57,18.18,15.0,"4v4 Erangle Hill Survival, 2v2 TDM",Excellent stats! Keep pushing.,,,0,S2025_3,1.0,51.0
ea796e88-20b2-4a62-8ddf-4ea74499589e,Player_2e639e56,1.03,154.1,9.37,Silver,90.0,9.24,18.41,9.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Survive longer in matches.,,,0,S2025_3,4.0,33.0
cd265599-baa7-4b4b-9602-45bab7bd091b,Player_a57d5658,1.01,165.4,14.77,Silver,417.0,8.56,11.65,18.0,"4v4 Erangle Hill Survival, 2v2 TDM",Work on kill consistency. Aim for more headshots.,,,0,S2025_3,4.0,59.0
b310ecdf-6c7e-4327-92c2-a9926778a2b4,Player_ee86e0a5,1.96,109.8,11.27,Silver,107.0,4.59,16.01,29.0,"2v2 TDM, 4v4 Erangle Hill Survival",Excellent stats! Keep pushing.,,,0,S2025_3,2.0,1.0
